lead_id,email,company_name,industry,job_title,seniority_level,company_size,country,email_opens,email_clicks,website_visits,time_on_site,pages_viewed,content_downloads,form_submissions,event_attendance,demo_requests,pricing_page_views,feature_page_views,days_since_first_interaction,total_interactions,last_interaction_days,converted
LEAD_497,ggonzales@example.org,"Caldwell, Bell and Adams",Retail,"Chemist, analytical",Mid,51-200,Germany,16,7,19,644,1,0,2,1,0,4,2,18,22,29,0
LEAD_498,cheyenne41@example.net,"George, Stewart and Castro",Education,Sports coach,Mid,1000+,Germany,19,4,15,758,18,1,1,0,0,4,9,2,20,28,0
LEAD_499,ntaylor@example.org,Villarreal Inc,Healthcare,"Engineer, civil (contracting)",Mid,51-200,Canada,13,1,28,692,15,1,0,1,0,3,8,49,53,5,0
LEAD_500,elizabeth34@example.net,Larsen LLC,Education,Control and instrumentation engineer,Mid,51-200,Canada,4,4,18,111,9,3,1,1,0,2,5,58,16,19,0
LEAD_501,ldunn@example.com,Lin LLC,Healthcare,Archaeologist,Senior,201-1000,USA,9,1,11,548,1,3,2,1,0,4,9,25,10,14,0
LEAD_502,jon71@example.com,Mendez PLC,Education,Microbiologist,Mid,51-200,Canada,10,6,30,677,14,4,0,1,0,4,4,90,55,22,1
LEAD_503,klucas@example.net,Marquez-Gibson,Education,Environmental consultant,Mid,1000+,Germany,15,5,1,285,1,2,2,1,0,4,0,108,34,12,0
LEAD_504,robert59@example.com,Moreno LLC,Retail,Airline pilot,Executive,11-50,Germany,5,3,3,607,1,4,2,1,1,1,3,115,9,23,0
LEAD_505,anthonyrush@example.org,Perkins-Stephens,Finance,Magazine features editor,Senior,1-10,UK,6,3,37,47,1,1,1,1,1,0,6,52,25,13,0
LEAD_506,efoster@example.com,Owens-Hicks,Healthcare,Building control surveyor,Mid,201-1000,USA,11,4,24,598,11,0,2,0,0,2,4,118,10,14,0
LEAD_507,dbradley@example.net,Kim-Wolfe,Education,Dispensing optician,Entry,1-10,UK,15,4,25,600,8,2,0,1,1,0,2,77,8,4,0
LEAD_508,emilypatel@example.net,Lee-Gonzalez,Education,Private music teacher,Mid,201-1000,USA,0,0,39,789,19,4,2,1,1,1,7,99,23,12,0
LEAD_509,jerryjackson@example.org,Kelly-Gomez,Finance,Applications developer,Executive,1000+,India,13,0,37,708,16,3,2,1,1,2,3,52,21,17,0
LEAD_510,thomaschristie@example.net,Peterson LLC,Healthcare,"Therapist, art",Mid,1-10,Germany,18,1,11,689,11,2,2,1,1,3,8,115,5,22,0
LEAD_511,emilywhite@example.net,Dunn-Torres,Retail,"Horticulturist, commercial",Entry,201-1000,Germany,16,1,26,525,1,2,1,1,0,4,3,48,15,15,0
LEAD_512,pwalker@example.net,Carson-Oconnor,Technology,Accounting technician,Entry,1000+,Canada,4,7,15,777,5,1,0,0,1,1,3,7,59,28,1
LEAD_513,jwebb@example.org,Jackson-Chambers,Retail,"Psychologist, educational",Executive,201-1000,India,10,4,35,502,4,3,1,1,1,2,3,100,14,16,0
LEAD_514,kayla81@example.com,"Mckay, Walter and Mendoza",Retail,"Doctor, general practice",Mid,1000+,Canada,8,0,19,435,13,2,0,0,0,0,4,36,36,17,0
LEAD_515,sarah50@example.org,Pena Ltd,Healthcare,Land/geomatics surveyor,Executive,1000+,Canada,5,9,8,552,3,4,1,0,1,1,8,2,45,11,0
LEAD_516,peterskyle@example.com,"Cohen, Lewis and Martin",Technology,Community arts worker,Executive,1000+,India,3,4,8,537,18,1,2,1,0,3,5,66,18,22,0
LEAD_517,kariwebb@example.net,Morris-Williams,Finance,Museum/gallery exhibitions officer,Mid,201-1000,India,2,4,12,580,7,0,2,0,1,2,4,43,8,13,0
LEAD_518,andrecook@example.net,Martinez-Merritt,Retail,"Investment banker, operational",Executive,1000+,UK,2,4,20,561,16,1,2,0,1,3,6,29,52,19,0
LEAD_519,raymond98@example.org,Medina-Murray,Finance,Advertising account planner,Mid,1-10,Germany,13,5,6,171,18,2,1,1,1,4,4,21,55,8,0
LEAD_520,bakerdeborah@example.net,"Barrett, Wheeler and Austin",Healthcare,"Psychotherapist, child",Executive,1000+,Germany,11,7,31,362,1,2,0,1,1,1,0,73,51,28,0
LEAD_521,lancewilson@example.org,Guerrero Group,Finance,Manufacturing engineer,Mid,201-1000,Germany,1,7,0,658,15,2,2,1,1,0,5,93,10,27,0
LEAD_522,uperez@example.org,"Singh, Walker and Mcfarland",Finance,Actor,Executive,51-200,Canada,17,9,0,505,10,4,2,1,1,2,0,3,55,10,1
LEAD_523,samanthalittle@example.org,"Martin, Johnson and Snow",Finance,"Development worker, international aid",Entry,51-200,USA,9,0,28,698,8,0,1,1,1,4,2,101,47,15,0
LEAD_524,sheryl58@example.com,Peck Group,Finance,"Editor, film/video",Executive,1-10,India,18,0,17,760,18,3,0,1,0,4,7,30,48,2,0
LEAD_525,oreeves@example.org,Hansen-Ortiz,Finance,"Engineer, materials",Senior,1-10,Germany,12,4,9,630,8,3,1,1,0,0,6,33,41,17,0
LEAD_526,hmiller@example.org,Mitchell Inc,Retail,Secondary school teacher,Mid,201-1000,India,3,8,21,572,9,3,2,1,1,4,1,115,8,1,0
LEAD_527,angela43@example.org,"Reid, Williams and Manning",Healthcare,Medical physicist,Entry,1-10,India,5,6,31,278,1,1,1,0,0,3,9,111,20,3,0
LEAD_528,brandon34@example.net,"Shaffer, Montgomery and Griffin",Technology,Company secretary,Mid,201-1000,USA,7,6,25,518,17,1,2,1,1,1,4,54,15,23,0
LEAD_529,ronald90@example.org,Hansen Group,Retail,Production manager,Executive,51-200,Germany,12,1,6,629,13,0,1,0,1,2,1,59,50,3,0
LEAD_530,jonathanolson@example.net,"Vazquez, Blake and Jones",Finance,Armed forces operational officer,Senior,11-50,Germany,10,8,30,77,2,0,0,1,1,1,1,88,17,17,0
LEAD_531,gomezmegan@example.net,"Cobb, Perkins and White",Technology,Financial risk analyst,Entry,51-200,USA,11,6,30,284,2,0,2,0,1,1,1,119,56,14,0
LEAD_532,jo88@example.com,Green PLC,Healthcare,"Restaurant manager, fast food",Mid,51-200,Canada,17,5,39,515,6,4,2,1,0,1,9,118,8,29,1
LEAD_533,brian06@example.net,Blair-Brown,Technology,Museum/gallery exhibitions officer,Mid,1-10,India,0,6,20,483,12,4,0,0,0,0,3,116,8,9,0
LEAD_534,schang@example.com,Howard-Mayo,Retail,Hydrographic surveyor,Senior,1-10,India,2,1,15,320,3,1,0,0,0,1,9,34,43,15,0
LEAD_535,laurenflores@example.net,Moore Group,Education,Dancer,Senior,201-1000,UK,8,3,31,105,5,4,1,1,0,0,8,62,41,11,0
LEAD_536,chamberstimothy@example.net,Sanchez-Velazquez,Healthcare,Agricultural engineer,Executive,11-50,Germany,0,0,36,136,7,2,1,0,1,1,2,59,54,9,1
LEAD_537,heidi31@example.net,May-Brown,Technology,Herpetologist,Entry,201-1000,India,7,7,2,405,9,0,0,0,0,3,5,73,6,26,0
LEAD_538,fletchermichelle@example.com,Doyle Ltd,Retail,Chief Financial Officer,Mid,1-10,India,9,0,3,679,6,4,1,1,1,1,8,29,6,3,0
LEAD_539,salinasdylan@example.org,Fowler-Vargas,Technology,Planning and development surveyor,Executive,1-10,Canada,2,9,36,611,1,0,2,0,0,0,1,58,16,4,1
LEAD_540,laraeric@example.org,Robertson Inc,Healthcare,Technical sales engineer,Senior,201-1000,Canada,1,1,37,755,6,3,0,1,1,0,2,48,38,22,0
LEAD_541,fhall@example.net,Stokes-Parker,Education,Materials engineer,Executive,1000+,USA,16,8,34,201,4,1,0,0,1,1,3,8,56,25,0
LEAD_542,parkermarissa@example.org,Gilmore Ltd,Finance,Hydrographic surveyor,Entry,51-200,Germany,18,8,20,205,19,3,2,0,0,2,4,7,48,14,0
LEAD_543,andrea48@example.com,Baker-Pittman,Technology,Human resources officer,Mid,201-1000,India,9,1,35,498,12,4,2,1,0,0,3,36,25,8,0
LEAD_544,bhuerta@example.com,"Bauer, Miranda and Liu",Education,"Loss adjuster, chartered",Executive,1-10,UK,18,3,24,750,16,2,0,1,1,2,3,115,24,9,0
LEAD_545,vgraham@example.org,Murphy-Silva,Retail,Telecommunications researcher,Entry,51-200,USA,9,7,4,229,3,3,0,1,0,4,2,97,7,1,1
LEAD_546,gsmith@example.net,Davis-Davis,Technology,Diagnostic radiographer,Senior,1-10,USA,4,4,34,224,4,3,1,1,0,3,0,46,34,2,0
LEAD_547,lbautista@example.org,Wilson-Johnson,Retail,IT consultant,Mid,1000+,USA,4,8,26,182,16,3,1,1,0,2,2,109,40,11,0
LEAD_548,orojas@example.net,Martin-Hall,Retail,Multimedia programmer,Executive,1000+,USA,8,9,17,302,1,4,2,0,0,4,5,93,54,14,0
LEAD_549,elee@example.com,Miller Ltd,Education,Oncologist,Mid,201-1000,USA,15,5,9,155,14,1,2,0,1,1,5,81,10,16,0
LEAD_550,maynardadam@example.com,"Schwartz, Owens and Gonzales",Healthcare,Holiday representative,Executive,1000+,Canada,17,7,19,159,7,1,2,0,1,2,0,80,43,16,0
LEAD_551,morganpaul@example.org,"Hawkins, Reilly and Wallace",Finance,Commissioning editor,Mid,11-50,Germany,7,0,7,332,15,2,1,1,0,2,4,95,28,19,0
LEAD_552,timothysavage@example.com,Fuller-Brown,Education,Fashion designer,Entry,11-50,Germany,13,2,28,594,8,2,1,0,1,3,2,70,12,3,0
LEAD_553,wmarquez@example.com,"Thomas, Diaz and Williams",Retail,Equality and diversity officer,Mid,201-1000,USA,11,3,39,735,15,0,2,0,0,0,9,64,50,23,1
LEAD_554,christopher65@example.net,Diaz-Garza,Retail,Chief Marketing Officer,Senior,1-10,UK,17,2,17,87,16,3,0,1,0,4,4,13,55,1,0
LEAD_555,mason46@example.org,Weaver Group,Finance,Catering manager,Executive,201-1000,India,9,5,24,771,10,1,1,0,0,4,7,60,35,28,0
LEAD_556,lesliebaker@example.com,"Cole, Woodward and Barry",Retail,Passenger transport manager,Executive,11-50,Germany,13,2,25,682,1,3,1,1,1,2,8,99,15,12,0
LEAD_557,williamscristian@example.org,Day-Leonard,Retail,Commissioning editor,Mid,51-200,USA,11,3,18,652,5,4,0,0,0,4,8,32,46,4,0
LEAD_558,vegaedwin@example.net,Fox and Sons,Healthcare,Prison officer,Executive,201-1000,Canada,5,5,11,522,12,0,1,1,1,3,5,91,28,11,1
LEAD_559,christopher38@example.org,Snyder Group,Education,Scientific laboratory technician,Senior,1000+,UK,18,8,28,547,4,1,2,1,0,0,7,30,32,2,1
LEAD_560,zshaffer@example.net,"Hancock, Patterson and Bass",Technology,Toxicologist,Entry,51-200,USA,16,7,35,683,10,0,0,0,0,0,8,95,43,15,0
LEAD_561,danielsalexander@example.com,Smith PLC,Healthcare,Recycling officer,Mid,201-1000,UK,9,6,8,537,13,1,1,1,1,2,9,57,49,11,0
LEAD_562,dylan13@example.com,"Torres, Russell and Liu",Technology,Secondary school teacher,Executive,1-10,Canada,18,2,16,651,7,4,2,1,0,3,5,23,55,12,0
LEAD_563,kathy87@example.org,Berry-Casey,Education,Psychiatrist,Senior,1-10,UK,8,3,4,645,2,1,1,0,1,0,5,66,25,28,0
LEAD_564,barbaraweaver@example.net,Lang-Gonzalez,Technology,"Surveyor, commercial/residential",Executive,11-50,India,15,6,5,73,17,4,0,0,1,1,3,2,9,9,0
LEAD_565,imcgee@example.com,Livingston Ltd,Retail,"Nurse, children's",Executive,11-50,USA,15,6,2,404,3,4,1,0,1,2,5,75,14,13,0
LEAD_566,ialexander@example.net,Allen LLC,Healthcare,Pharmacologist,Entry,1-10,Germany,18,8,0,240,17,4,2,0,1,3,9,78,18,1,0
LEAD_567,cuevaschristopher@example.com,Steele-Horton,Technology,Set designer,Executive,201-1000,Germany,19,6,11,133,7,4,0,1,1,2,3,18,27,6,0
LEAD_568,hectorpierce@example.org,"Gaines, Warren and Taylor",Healthcare,Exhibition designer,Executive,51-200,India,13,4,21,247,17,1,2,0,0,1,5,22,48,19,0
LEAD_569,jacobszachary@example.net,Rogers Ltd,Education,Optometrist,Mid,51-200,Canada,1,7,33,286,14,2,0,0,1,0,5,44,23,20,0
LEAD_570,jacqueline46@example.net,Webb-Murphy,Finance,Recycling officer,Entry,51-200,India,13,0,7,329,18,4,1,1,0,0,9,117,22,24,0
LEAD_571,jeffrey64@example.com,"Sanders, Sullivan and Valdez",Healthcare,"Horticulturist, commercial",Entry,11-50,Canada,10,6,1,122,5,4,2,1,1,2,1,118,49,13,1
LEAD_572,wtaylor@example.org,Carter-Sanchez,Finance,"Nurse, learning disability",Executive,11-50,India,12,2,34,680,16,4,2,0,0,0,3,27,41,7,0
LEAD_573,juan46@example.net,Mendez-Walker,Finance,Museum/gallery exhibitions officer,Executive,11-50,UK,15,1,1,337,19,4,2,1,1,4,5,106,19,16,0
LEAD_574,cunninghamjoyce@example.org,"Mullins, Rivera and Fowler",Education,Company secretary,Senior,201-1000,Germany,18,0,38,691,10,1,2,0,1,1,7,37,21,12,0
LEAD_575,johnsonrichard@example.org,Mckenzie-Webb,Technology,Lobbyist,Mid,1-10,Germany,2,8,21,395,4,1,1,0,1,4,4,85,43,22,0
LEAD_576,scottmoses@example.net,Payne Group,Healthcare,Geophysicist/field seismologist,Entry,201-1000,Canada,0,6,36,425,6,4,0,0,1,4,1,119,34,13,0
LEAD_577,rivasmaria@example.com,"Callahan, Clark and Perez",Finance,"Doctor, general practice",Entry,51-200,Germany,4,0,21,684,12,2,2,1,1,2,8,15,41,9,0
LEAD_578,josetorres@example.org,Donaldson Group,Retail,Bookseller,Mid,201-1000,India,6,3,21,380,10,4,2,1,1,2,6,27,26,6,0
LEAD_579,williamsalazar@example.org,"Bentley, Smith and Spencer",Healthcare,Environmental health practitioner,Executive,1000+,USA,15,3,24,646,3,3,1,1,1,3,5,3,21,16,0
LEAD_580,piercekaren@example.net,Dunn Inc,Education,Microbiologist,Senior,1000+,USA,0,4,13,767,10,3,0,1,0,3,4,79,12,22,0
LEAD_581,qmartinez@example.net,Johnson PLC,Finance,Radio broadcast assistant,Senior,201-1000,India,16,1,9,614,17,1,2,1,0,3,8,63,43,4,0
LEAD_582,jacqueline73@example.net,Martinez LLC,Technology,Systems analyst,Mid,1-10,Germany,10,6,15,33,1,3,2,1,1,3,9,89,18,7,0
LEAD_583,williamschristopher@example.org,Clark Group,Healthcare,"Therapist, occupational",Senior,1-10,Canada,6,9,29,623,8,3,0,0,1,2,2,119,32,13,0
LEAD_584,katherine10@example.com,Shelton-Baxter,Retail,IT consultant,Senior,1-10,Germany,10,2,36,739,12,4,0,0,1,3,7,3,44,15,1
LEAD_585,tnunez@example.net,Walker-Baird,Healthcare,Clinical research associate,Mid,51-200,USA,2,9,15,293,13,1,0,1,0,4,9,70,57,27,0
LEAD_586,mathewswilliam@example.net,Pham Ltd,Healthcare,"Teacher, primary school",Mid,201-1000,Canada,15,2,34,500,3,2,1,0,1,1,1,87,29,5,0
LEAD_587,tcolon@example.org,"Dunn, Davis and Morgan",Technology,Mental health nurse,Entry,201-1000,Canada,12,0,17,220,17,1,2,0,1,0,1,56,54,8,0
LEAD_588,scottgregory@example.net,"Jones, Schultz and Norris",Technology,"Administrator, education",Mid,1000+,India,12,9,0,71,8,4,2,0,0,0,5,11,58,6,0
LEAD_589,heather80@example.net,Fields-Harris,Retail,Hospital pharmacist,Mid,201-1000,India,12,6,33,596,13,4,2,1,0,4,4,78,31,9,0
LEAD_590,johnbarnes@example.net,Fletcher-Day,Finance,Claims inspector/assessor,Mid,201-1000,USA,9,4,11,266,7,3,1,1,0,2,9,7,13,7,0
LEAD_591,cynthia15@example.net,Flores LLC,Retail,Barrister's clerk,Executive,11-50,UK,18,0,20,428,13,0,2,0,1,3,2,50,7,18,0
LEAD_592,hponce@example.org,"Jones, Campos and Walker",Retail,"Surveyor, building control",Senior,11-50,UK,6,3,15,659,17,2,2,0,0,4,4,33,6,23,0
LEAD_593,tanyaflores@example.net,"James, White and Hayes",Finance,Artist,Senior,201-1000,Canada,7,9,7,340,14,2,1,1,0,2,8,118,9,2,0
LEAD_594,andersoncaleb@example.com,Taylor-Price,Technology,Fashion designer,Executive,51-200,Canada,10,9,36,403,17,3,2,1,1,0,5,4,45,23,0
LEAD_595,daltonneal@example.com,Meyer Group,Finance,"Scientist, research (medical)",Entry,201-1000,USA,1,7,38,414,3,3,1,0,1,3,4,40,36,12,0
LEAD_596,jonesapril@example.com,Wright-Jensen,Retail,Public affairs consultant,Mid,201-1000,India,15,6,14,473,14,0,2,0,0,3,9,10,37,29,0
LEAD_597,johnsonantonio@example.net,Brown-Gray,Healthcare,"Administrator, local government",Entry,1000+,India,14,8,28,398,16,3,0,1,1,2,1,112,57,1,0
LEAD_598,crystaljones@example.org,"Ramirez, Zuniga and Stephens",Retail,Medical physicist,Mid,1-10,India,9,1,30,590,14,2,1,0,0,3,5,60,17,2,0
LEAD_599,fpayne@example.org,Guerrero-Goodman,Retail,Public relations account executive,Mid,1000+,Canada,18,8,20,588,10,4,0,0,1,3,9,47,41,18,0
LEAD_600,antoniorivers@example.net,Perkins-Clark,Retail,"Radiographer, diagnostic",Senior,1-10,Canada,9,7,12,45,18,1,2,0,1,0,9,25,48,6,0
LEAD_601,davidrodriguez@example.net,Day-Moyer,Finance,Occupational therapist,Mid,11-50,Germany,0,0,2,326,12,0,1,0,1,3,1,51,44,16,0
LEAD_602,sallen@example.org,"Baker, Gonzalez and Riley",Healthcare,Music tutor,Senior,11-50,India,16,7,34,329,19,1,1,1,0,0,0,91,30,11,1
LEAD_603,wilsonrobert@example.org,Smith-Mullins,Finance,"Production assistant, television",Executive,11-50,Germany,15,2,2,666,16,4,1,1,1,1,6,35,48,29,0
LEAD_604,garciakaitlyn@example.net,"Hernandez, Gray and Norris",Healthcare,Market researcher,Senior,11-50,UK,19,8,29,405,16,0,1,0,0,4,8,110,37,26,0
LEAD_605,monicalee@example.org,Rubio-Weaver,Finance,Technical brewer,Entry,51-200,Canada,5,0,26,570,14,1,0,1,0,4,5,53,26,4,0
LEAD_606,cartersarah@example.org,Thomas Group,Retail,Medical illustrator,Senior,1-10,Canada,9,2,26,787,6,4,0,0,1,1,5,92,29,10,0
LEAD_607,jeannejohnson@example.net,Carlson-Gentry,Education,Film/video editor,Entry,1000+,UK,11,2,31,282,15,2,0,0,0,4,3,49,46,24,0
LEAD_608,juliesilva@example.net,Howell LLC,Retail,Education administrator,Executive,1000+,India,2,0,22,750,7,0,1,0,0,3,4,116,27,25,0
LEAD_609,megan18@example.org,Ramos LLC,Technology,Television production assistant,Entry,51-200,Germany,9,0,29,329,3,1,0,0,0,3,2,62,8,26,0
LEAD_610,tbecker@example.org,"Reyes, Wright and Blackburn",Education,Mechanical engineer,Executive,51-200,Germany,0,5,30,515,16,3,0,0,1,2,4,7,33,2,0
LEAD_611,joshua34@example.org,Thompson-Boyd,Retail,Heritage manager,Entry,201-1000,USA,11,7,29,87,12,3,1,0,1,0,7,79,15,20,0
LEAD_612,bonniebryant@example.com,Harvey-Hood,Technology,Theatre manager,Executive,201-1000,Germany,10,7,24,708,16,3,1,1,1,2,1,72,17,6,1
LEAD_613,greenrobert@example.com,"Garrett, Osborne and Hicks",Finance,Health promotion specialist,Executive,51-200,Germany,12,8,39,790,19,4,2,0,0,4,0,45,20,27,0
LEAD_614,frankbraun@example.com,Hernandez LLC,Technology,Claims inspector/assessor,Senior,1000+,India,13,7,3,564,10,3,2,1,0,4,0,8,46,16,0
LEAD_615,martinezmatthew@example.com,"Strickland, Cohen and Mora",Technology,Media buyer,Mid,11-50,UK,0,5,2,718,18,1,1,0,1,1,0,82,46,27,0
LEAD_616,cynthia38@example.net,"Meyers, Perez and Michael",Education,Dancer,Entry,51-200,USA,5,3,24,383,8,1,0,0,1,3,7,98,26,23,0
LEAD_617,campbelldylan@example.org,"Padilla, Randolph and Yoder",Finance,English as a foreign language teacher,Entry,1000+,India,16,6,8,416,2,0,1,1,1,2,9,113,35,26,0
LEAD_618,donaldcruz@example.net,Olsen Inc,Finance,Publishing rights manager,Executive,51-200,India,19,6,8,208,3,4,1,0,1,1,4,64,21,28,0
LEAD_619,crystal12@example.org,Bridges-Wade,Education,Air traffic controller,Entry,11-50,USA,16,8,12,477,16,4,0,1,0,1,5,113,34,12,0
LEAD_620,nicholasbutler@example.net,"Durham, Knight and Warren",Retail,Advice worker,Executive,201-1000,UK,15,9,16,707,13,3,0,1,1,2,1,55,35,17,0
LEAD_621,tmiller@example.com,Torres-Pacheco,Retail,Database administrator,Mid,1000+,Germany,11,1,3,351,16,2,1,0,1,2,5,31,56,13,1
LEAD_622,uwatson@example.org,Martinez-Murphy,Healthcare,"Surveyor, rural practice",Entry,1-10,UK,9,6,11,621,2,3,0,0,1,3,9,117,36,8,0
LEAD_623,rodney24@example.com,Gentry-Hawkins,Healthcare,"Designer, multimedia",Executive,11-50,UK,9,4,4,175,17,4,1,0,1,3,3,40,8,10,0
LEAD_624,veronica51@example.net,Matthews-Hamilton,Healthcare,Field trials officer,Executive,11-50,India,7,3,24,632,9,1,2,0,1,2,7,40,27,27,0
LEAD_625,ronaldking@example.org,Buchanan-Cooper,Retail,Marine scientist,Entry,201-1000,Germany,19,4,1,667,7,2,0,1,1,3,2,86,33,20,0
LEAD_626,cclayton@example.net,Stevens Ltd,Education,Landscape architect,Executive,201-1000,India,8,7,13,399,14,2,1,0,1,2,6,75,13,26,0
LEAD_627,graveskaren@example.com,"Daniels, Medina and Mckenzie",Healthcare,Chartered legal executive (England and Wales),Senior,51-200,UK,6,9,27,681,5,2,1,0,0,2,7,103,42,22,0
LEAD_628,latoyadavid@example.net,Herman-Maynard,Retail,Housing manager/officer,Executive,51-200,USA,6,1,7,556,3,3,1,1,1,4,4,108,58,16,1
LEAD_629,kathleenlane@example.org,Hawkins Ltd,Retail,Arts administrator,Executive,201-1000,Canada,14,2,30,338,19,0,1,0,1,1,9,52,6,23,0
LEAD_630,joseph64@example.com,Simon PLC,Education,Financial adviser,Senior,1-10,Canada,6,2,8,499,19,3,2,0,1,0,9,20,23,8,0
LEAD_631,smithemily@example.org,Craig-Arellano,Retail,"Engineer, broadcasting (operations)",Mid,201-1000,USA,2,7,2,376,19,0,2,0,1,2,6,30,21,17,0
LEAD_632,gibsonjonathan@example.net,Mcdowell-Martinez,Healthcare,Broadcast engineer,Executive,201-1000,UK,2,3,6,375,14,2,0,0,0,2,2,112,26,8,0
LEAD_633,whitejohn@example.org,Williams Inc,Technology,Community development worker,Entry,51-200,Canada,17,5,29,572,19,1,1,0,1,0,1,17,55,14,0
LEAD_634,sward@example.org,"Larson, Rodriguez and Alvarez",Finance,Equities trader,Executive,1-10,USA,13,7,27,135,9,1,1,1,0,0,2,7,43,12,0
LEAD_635,denisevaughn@example.com,Bowen LLC,Finance,Osteopath,Senior,201-1000,Canada,18,8,11,597,13,1,1,1,1,1,0,105,59,10,0
LEAD_636,ngolden@example.org,Thornton Ltd,Education,Information systems manager,Mid,1-10,India,11,9,7,686,19,0,0,0,0,3,0,79,27,9,0
LEAD_637,vwells@example.net,Dean-Mckay,Technology,Industrial buyer,Mid,201-1000,India,4,4,30,594,1,2,2,0,1,2,5,57,41,27,1
LEAD_638,jonathan34@example.net,Foley-Wade,Education,Water engineer,Mid,11-50,Germany,9,9,18,214,10,0,0,1,1,0,0,13,10,22,0
LEAD_639,emma97@example.com,"French, Dyer and Castillo",Education,"Psychotherapist, dance movement",Mid,1000+,UK,1,5,39,44,18,3,1,0,0,0,5,33,56,4,0
LEAD_640,vcobb@example.net,"Williams, Taylor and Moore",Finance,"Scientist, forensic",Mid,201-1000,Canada,13,9,6,186,11,3,0,0,0,4,8,119,35,12,0
LEAD_641,penningtonjanet@example.net,"Johnson, Meza and Smith",Technology,"Production designer, theatre/television/film",Senior,201-1000,Germany,7,3,19,418,3,2,0,0,1,1,2,12,27,22,0
LEAD_642,churchbarbara@example.net,Riley-Gross,Finance,"Production assistant, television",Senior,11-50,Germany,7,6,13,356,19,1,2,1,0,4,7,67,18,2,0
LEAD_643,bmcclure@example.com,"Contreras, Hale and Simmons",Healthcare,"Engineer, petroleum",Senior,1000+,USA,8,2,19,71,5,3,0,1,1,2,8,108,36,15,0
LEAD_644,daviesana@example.org,Johnston and Sons,Finance,"Scientist, research (life sciences)",Senior,1-10,Canada,2,2,21,685,2,4,1,0,0,3,4,51,36,2,0
LEAD_645,tyler21@example.com,White-Gaines,Retail,"Civil engineer, consulting",Senior,1000+,Germany,9,7,23,221,11,4,1,1,0,4,5,80,49,2,0
LEAD_646,bkelly@example.net,Anthony-Santiago,Finance,Operations geologist,Executive,51-200,USA,7,2,12,228,7,4,1,0,1,2,0,98,40,23,0
LEAD_647,stevenjohnson@example.org,Hendricks-Horne,Education,Dietitian,Entry,51-200,UK,9,5,21,711,2,2,1,0,1,1,0,57,18,15,0
LEAD_648,taylorjorge@example.com,Barnes Ltd,Healthcare,Financial trader,Senior,11-50,India,6,8,20,108,15,1,2,1,1,4,1,50,32,2,0
LEAD_649,nathanielvaldez@example.com,"Freeman, Cooper and Pratt",Finance,"Horticulturist, amenity",Mid,11-50,UK,10,1,33,701,10,4,2,0,1,0,3,7,20,6,0
LEAD_650,mrivera@example.org,Owens LLC,Finance,Quality manager,Executive,51-200,Germany,1,3,32,299,8,4,2,0,1,3,4,91,10,23,0
LEAD_651,michael65@example.com,Howell-Trevino,Healthcare,Museum/gallery conservator,Entry,11-50,UK,2,2,14,211,6,4,1,1,0,0,6,76,9,8,0
LEAD_652,michael36@example.org,Jensen-Porter,Finance,"Engineer, chemical",Executive,51-200,UK,1,5,32,688,13,4,1,1,0,4,5,29,34,14,0
LEAD_653,kramerjenna@example.org,Garcia PLC,Healthcare,Public affairs consultant,Entry,201-1000,Canada,8,7,13,105,9,2,1,1,1,0,6,39,25,25,1
LEAD_654,jlee@example.org,Roth LLC,Retail,"Solicitor, Scotland",Mid,1000+,Germany,10,4,30,571,8,1,1,0,1,0,6,4,15,15,0
LEAD_655,myersrickey@example.net,Barr-Whitaker,Education,"Therapist, occupational",Senior,201-1000,Germany,10,8,25,448,8,2,1,1,1,3,8,68,7,26,0
